Date,Open,High,Low,Close,Volume,Ticker,MA20,MA50,MA200,BB_mid,BB_upper,BB_lower,Daily_Return,Cumulative_Return,RSI,MACD,Signal,MACD_Hist,ATR,OBV
2022-01-18,180.46,181.93,178.65,181.66,101054612.0,AAPL,,,,,,,-0.00813540813540814,0.05880981523576434,,3.0655866802029834,2.1676282772415383,0.8979584029614451,,-106430715.0
2022-01-19,183.03,183.23,181.54,182.51,34649817.0,AAPL,,,,,,,0.004679070791588691,0.06376406131608148,,3.065360251885778,2.3471746721703863,0.7181855797153918,,-71780898.0
2022-01-20,175.97,176.28,175.61,176.28,27857997.0,AAPL,,,,,,,-0.03413511588406104,0.02745235180975758,,2.5332699134391135,2.384393720424132,0.14887619301498134,2.905714285714282,-99638895.0
2022-01-21,170.88,170.91,170.86,170.86,84473608.0,AAPL,,,,,,,-0.030746539596097078,-0.00413825260826417,48.98716119828819,1.6551561734773088,2.238546211034768,-0.583390037557459,3.270714285714281,-184112503.0
2022-01-24,169.1,169.41,169.02,169.18,49988602.0,AAPL,,,,,,,-0.009832611494791088,-0.013930174272890894,47.22222222222224,0.8142960504476662,1.9536961789173475,-1.1394001284696813,3.338571428571425,-234101105.0
2022-01-25,166.15,166.16,166.13,166.15,77472430.0,AAPL,,,,,,,-0.0179099184300745,-0.031590604418021195,40.50870147255687,-0.09548662201652292,1.5438596187305735,-1.6393462407470965,3.359999999999997,-311573535.0
2022-01-26,167.11,167.14,167.11,167.14,91048489.0,AAPL,,,,,,,0.005958471260908649,-0.02582036486565209,33.75074537865231,-0.728216788511105,1.089444337282238,-1.817661125793343,3.0657142857142827,-220525046.0
2022-01-27,164.28,164.69,164.15,164.46,88738482.0,AAPL,,,,,,,-0.016034462127557658,-0.041440811330651695,31.860399662257223,-1.4294359584027347,0.5856682781452436,-2.0151042365479785,3.1399999999999944,-309263528.0
2022-01-28,160.46,160.53,159.99,160.32,47355826.0,AAPL,175.16,,,175.16,189.79823256515547,160.52176743484452,-0.025173294418095682,-0.06557090400419607,29.047985629971734,-2.2927907387064295,0.009976474774908983,-2.3027672134813386,3.3999999999999955,-356619354.0
2022-01-31,164.67,164.69,164.59,164.6,98490821.0,AAPL,174.81149999999997,,,174.81149999999997,190.12586377701456,159.49713622298538,0.026696606786427157,-0.040624817858599505,27.5609117107676,-2.6016551308109683,-0.5123498463422665,-2.089305284468702,3.347142857142854,-258128533.0
2022-02-01,164.27,164.28,163.94,163.98,84526295.0,AAPL,174.45049999999998,,,174.45049999999998,190.44844917777698,158.45255082222297,-0.0037667071688942677,-0.044238503234830806,21.970742478608855,-2.863453100342298,-0.9825704971422728,-1.880882603200025,3.0142857142857093,-342654828.0
2022-02-02,164.44,164.93,163.79,164.23,46408346.0,AAPL,173.99999999999997,,,173.99999999999997,190.63618503839078,157.36381496160917,0.001524576167825309,-0.04278137203473753,23.47055460263003,-3.01599050552673,-1.3892544988191644,-1.6267360067075658,2.9864285714285677,-296246482.0
2022-02-03,160.2,160.24,159.93,160.07,22568101.0,AAPL,173.1015,,,173.1015,190.73042273629062,155.47257726370935,-0.025330329416062836,-0.06702803520428935,17.07774798927609,-3.432981458243603,-1.7979998907040522,-1.6349815675395507,3.1507142857142805,-318814583.0
2022-02-04,158.41,158.59,158.37,158.55,119382087.0,AAPL,172.1615,,,172.1615,190.8118802980839,153.51111970191607,-0.00949584556756411,-0.07588739290085633,17.05945366898763,-3.841815037058865,-2.2067629199750147,-1.6350521170838501,3.144285714285709,-438196670.0
2022-02-07,158.86,159.07,158.4,158.91,79686581.0,AAPL,171.2745,,,171.2745,190.6974625091431,151.85153749085688,0.0022705771050139933,-0.07378912397272219,18.586025959679574,-4.089626928870757,-2.5833357217541635,-1.5062912071165937,2.8707142857142793,-358510089.0
2022-02-08,155.62,156.14,155.27,155.67,116272624.0,AAPL,169.97150000000002,,,169.97150000000002,189.93025354720066,150.01274645279938,-0.020388899377005942,-0.09267354432593089,15.233160621761598,-4.49563764833735,-2.965796107070801,-1.5298415412665491,3.009999999999993,-474782713.0
2022-02-09,157.35,157.43,156.16,156.77,71629424.0,AAPL,168.5955,,,168.5955,188.18907518221346,149.00192481778652,0.007066229845185568,-0.08626216704552037,20.854496564087228,-4.674755589248946,-3.3075880035064302,-1.3671675857425156,2.642857142857139,-403153289.0
2022-02-10,155.01,155.18,154.96,155.12,83640087.0,AAPL,167.212,,,167.212,186.49050026925272,147.93349973074726,-0.010524972890221362,-0.09587923296613587,23.501683501683473,-4.893440521994506,-3.624758507204046,-1.2686820147904605,2.384999999999997,-486793376.0
2022-02-11,154.19,154.64,153.85,154.35,47207039.0,AAPL,165.698,,,165.698,183.94535378075406,147.45064621924595,-0.00496389891696758,-0.10036719706242314,24.24452935046888,-5.070433668481854,-3.9138935394596075,-1.1565401290222468,2.3442857142857116,-534000415.0
2022-02-14,153.76,154.77,151.95,152.73,44423854.0,AAPL,164.177,,,164.177,181.338253910757,147.01574608924298,-0.010495626822157433,-0.10980940723902743,25.493060628195735,-5.2805515619578784,-4.187225143959262,-1.0933264179986164,2.327857142857141,-578424269.0
2022-02-15,157.79,157.92,157.75,157.86,114082005.0,AAPL,162.98700000000002,,,162.98700000000002,178.23818266337332,147.73581733662672,0.033588685916323024,-0.07990907501311373,35.27918781725894,-4.975765848163235,-4.344933284800057,-0.6308325633631782,2.6278571428571422,-464342264.0
2022-02-16,157.8,158.86,157.75,157.87,63426742.0,AAPL,161.755,,,161.755,174.06266043012062,149.44733956987938,6.334726973267202e-05,-0.07985078976510995,38.57885615251302,-4.679472017148498,-4.411841031269745,-0.26763098587875334,2.4935714285714305,-400915522.0
2022-02-17,155.95,156.71,153.93,154.91,42224699.0,AAPL,160.68649999999997,,,160.68649999999997,171.2751478934057,150.09785210659425,-0.018749604104643103,-0.09710322317421416,40.22406938923024,-4.630131015445784,-4.455499028104953,-0.17463198734083107,2.4557142857142873,-443140221.0
2022-02-18,157.27,157.37,157.08,157.25,67866466.0,AAPL,160.006,,,160.006,169.53838557428523,150.47361442571477,0.015105545155251532,-0.08346447514134114,35.71706179556941,-4.352041842995561,-4.434807591083074,0.08276574808751302,2.319285714285716,-375273755.0
2022-02-21,153.87,154.22,153.23,153.85,103849789.0,AAPL,159.2395,,,159.2395,168.1081187733698,150.3708812266302,-0.021621621621621623,-0.10328145946260947,32.23430375306913,-4.3557948635203445,-4.419005045570528,0.06321018205018358,2.5592857142857173,-479123544.0
2022-02-22,154.52,154.6,154.45,154.47,28018205.0,AAPL,158.65550000000002,,,158.65550000000002,167.1379387630221,150.17306123697793,0.004029899252518732,-0.09966777408637817,33.10249307479229,-4.259637886854364,-4.387131613827295,0.12749372697293104,2.5314285714285734,-451105339.0
2022-02-23,148.3,149.53,147.77,149.07,24928476.0,AAPL,157.752,,,157.752,166.27861122295178,149.22538877704824,-0.03495824431928529,-0.13114180800839248,31.739707835325405,-4.56652757309206,-4.423010805680248,-0.1435167674118114,2.702857142857145,-476033815.0
2022-02-24,145.26,145.84,144.89,145.55,23886613.0,AAPL,156.80649999999997,,,156.80649999999997,166.33597621027008,147.27702378972987,-0.023613067686321765,-0.15165821530570545,29.763387297633898,-5.03572573099234,-4.545553790742667,-0.4901719402496729,2.8800000000000034,-499920428.0
2022-02-25,145.73,146.6,143.84,146.11,57564874.0,AAPL,156.096,,,156.096,166.5923761164959,145.5996238835041,0.003847475094469255,-0.14839424141749658,30.198019801980266,-5.301271572868728,-4.696697347167879,-0.6045742257008495,3.029285714285718,-442355554.0
2022-02-28,148.23,148.25,147.6,148.09,100143858.0,AAPL,155.2705,,,155.2705,165.54540653050063,144.99559346949937,0.013551433851207939,-0.13685376231275803,37.7978106889891,-5.290958240175087,-4.81554952576932,-0.4754087144057664,2.922142857142861,-342211696.0
2022-03-01,148.65,148.81,148.5,148.6,95831720.0,AAPL,154.50150000000002,,,154.50150000000002,164.32400964822494,144.6789903517751,0.0034438517117967304,-0.13388121466456793,36.59337052838857,-5.181898412678066,-4.888819303151069,-0.2930791095269969,2.847857142857145,-246379976.0
2022-03-02,148.22,148.42,147.97,148.33,44873513.0,AAPL,153.7065,,,153.7065,162.75713248734863,144.65586751265138,-0.0018169582772542547,-0.13545491636066853,38.32932279133725,-5.058938167058699,-4.922843075932596,-0.13609509112610318,2.7635714285714306,-291253489.0
2022-03-03,147.47,148.05,147.14,147.57,76052321.0,AAPL,153.0815,,,153.0815,162.00740853403127,144.15559146596874,-0.005123710645183133,-0.13988459520895213,38.34250343878954,-4.9655768559089495,-4.931389831927866,-0.03418702398108309,2.7578571428571457,-367305810.0
2022-03-04,144.76,144.84,143.39,143.69,88302366.0,AAPL,152.3385,,,152.3385,161.80529576759002,142.87170423241,-0.026292606898421056,-0.16249927143439946,35.57753669432037,-5.145358428587514,-4.974183551259796,-0.17117487732771774,2.8550000000000018,-455608176.0
2022-03-07,141.86,142.01,141.58,141.87,111908497.0,AAPL,151.4865,,,151.4865,161.5136510882885,141.45934891171152,-0.012666156308720145,-0.17310718657107838,21.476988940420938,-5.372761558992835,-5.053899152806404,-0.31886240618643047,2.635000000000001,-567516673.0
2022-03-08,140.54,141.11,140.18,140.74,90438646.0,AAPL,150.73999999999998,,,150.73999999999998,161.64073102328928,139.83926897671068,-0.00796503841545071,-0.1796934195954999,20.617495711835318,-5.579840802940083,-5.15908748283314,-0.4207533201069431,2.676428571428571,-657955319.0
2022-03-09,143.47,143.68,143.41,143.46,92225040.0,AAPL,150.0745,,,150.0745,161.05009872482668,139.09890127517332,0.019326417507460558,-0.1638398321384853,30.197163611207188,-5.4615143894749565,-5.219572864161504,-0.24194152531345292,2.605,-565730279.0
2022-03-10,145.33,146.34,144.27,144.39,29143589.0,AAPL,149.538,,,149.538,160.52414170096492,138.5518582990351,0.00648264324550385,-0.1584193040741385,26.61818181818174,-5.232380995569514,-5.222134490443105,-0.010246505126408678,2.634999999999999,-536586690.0
2022-03-11,139.45,139.89,139.26,139.85,53935757.0,AAPL,148.81300000000002,161.4342,,148.81300000000002,160.36145371285224,137.2645462871478,-0.031442620680102396,-0.18488080666783202,25.558659217877036,-5.355397498970433,-5.2487870921485715,-0.1066104068218614,2.714285714285712,-590522447.0
2022-03-14,141.16,141.57,140.47,140.71,96310998.0,AAPL,148.21200000000002,160.817,,148.21200000000002,160.14676937355708,136.27723062644296,0.00614944583482302,-0.17986827533951122,26.177285318559527,-5.322143790820519,-5.263458431882961,-0.05868535893755755,2.7835714285714266,-494211449.0
2022-03-15,140.05,140.51,139.76,139.77,54517976.0,AAPL,147.3075,160.18839999999997,,147.3075,158.90064656891803,135.71435343108197,-0.006680406509842918,-0.1853470886518619,30.958230958230942,-5.31042485946864,-5.272851717400097,-0.037573142068542786,2.3728571428571428,-548729425.0
2022-03-16,138.13,138.13,138.07,138.11,22426062.0,AAPL,146.3195,159.4858,,146.3195,157.48249992691999,135.15650007308003,-0.011876654503827688,-0.19502243982048106,33.510638297872305,-5.37314735075168,-5.292910844070414,-0.08023650668126603,2.195714285714286,-571155487.0
2022-03-17,139.73,139.83,139.6,139.67,28209517.0,AAPL,145.5575,158.7184,,145.5575,156.32505335548203,134.78994664451798,0.011295344290782605,-0.1859299411318992,36.33276740237681,-5.236612010865173,-5.281651077429366,0.04503906656419332,2.1214285714285728,-542945970.0
2022-03-18,141.7,142.4,141.37,142.31,61049527.0,AAPL,144.8105,158.01760000000002,,144.8105,154.13943060944197,135.481569390558,0.018901696856876926,-0.17054263565891437,38.0677126341866,-4.859365097724833,-5.19719388148846,0.33782878376362735,2.1635714285714323,-481896443.0
2022-03-21,144.71,145.44,144.25,144.74,62548791.0,AAPL,144.355,157.37939999999998,,144.355,152.6588393149443,136.0511606850557,0.01707539877731712,-0.15637932039400793,42.616679418515695,-4.314577743011199,-5.020670653793009,0.7060929107818099,2.335714285714289,-419347652.0
2022-03-22,143.04,143.7,142.57,142.59,30127222.0,AAPL,143.76100000000002,156.5966,,143.76100000000002,150.58627161595587,136.93572838404418,-0.014854221362443076,-0.16891064871480999,39.757316202712325,-4.010091037830904,-4.818554730600588,0.808463692769684,2.4457142857142906,-449474874.0
2022-03-23,141.72,141.84,141.67,141.84,79193912.0,AAPL,143.3995,155.7476,,143.3995,149.7930278952517,137.00597210474828,-0.005259835893120179,-0.1732820423150898,39.771510174937525,-3.785663094594696,-4.61197640339941,0.8263133088047141,2.4264285714285756,-528668786.0
2022-03-24,142.7,142.76,142.69,142.73,54512811.0,AAPL,143.2585,154.9464,,143.2585,149.57627200901456,136.94072799098544,0.006274675690919329,-0.1680946552427578,48.08153477218224,-3.4956906251692317,-4.388719247753375,0.8930286225841435,2.193571428571431,-474155975.0
2022-03-25,144.89,145.39,144.83,145.28,109155041.0,AAPL,143.217,154.1594,,143.217,149.46643989069113,136.9675601093089,0.017865900651580002,-0.1532319170018065,56.62135922330097,-3.0252484838795226,-4.116025094978605,1.0907766110990824,2.232857142857146,-365000934.0
2022-03-28,144.53,144.99,143.57,144.07,33655842.0,AAPL,143.016,153.37779999999998,,143.016,148.8503281758186,137.1816718241814,-0.00832874449339216,-0.16028443201025788,56.44599303135885,-2.718716908978706,-3.8365634577786256,1.1178465487999194,2.2342857142857184,-398656776.0
2022-03-29,143.66,143.74,143.59,143.63,66754929.0,AAPL,142.76749999999998,152.6172,,142.76749999999998,147.9918957092001,137.54310429079987,-0.0030540709377385733,-0.162848982922422,50.360934182590206,-2.482674029395696,-3.5657855721020395,1.0831115427063436,2.0585714285714323,-465411705.0
2022-03-30,140.69,141.01,140.65,140.81,31290492.0,AAPL,142.3915,151.78320000000002,,142.3915,146.97317643416258,137.80982356583743,-0.019633781243472814,-0.1792854228594739,42.963836477987456,-2.494404832806225,-3.351509424242877,0.8571045914366517,2.065714285714289,-496702197.0
2022-03-31,137.63,137.87,137.59,137.82,69347456.0,AAPL,141.904,151.014,,141.904,146.2335673784112,137.57443262158878,-0.021234287337547064,-0.19671271201258933,45.75136040184178,-2.7136878858166824,-3.2239451165576383,0.5102572307409559,1.9292857142857176,-566049653.0
2022-04-01,140.09,140.15,139.8,139.88,57581619.0,AAPL,141.7135,150.39440000000002,,141.7135,146.04746512263335,137.37953487736667,0.014947032361050772,-0.1847059509238208,48.34595456357112,-2.6902351451745403,-3.1172031222810186,0.42696797710647827,1.9728571428571473,-508468034.0
2022-04-04,144.99,145.45,143.08,143.34,109774932.0,AAPL,141.78699999999998,149.8776,,141.78699999999998,146.18157608278207,137.39242391721788,0.024735487560766378,-0.16453925511453016,56.46504889532777,-2.365191144441525,-2.96680072671312,0.6016095822715952,2.3028571428571456,-398693102.0
2022-04-05,143.23,143.6,142.98,143.2,77470428.0,AAPL,141.91000000000003,149.4186,,141.91000000000003,146.31887143931564,137.5011285606844,-0.0009766987581973918,-0.16535524858658246,59.754695285549964,-2.094741387235416,-2.7923888588175796,0.6976474715821634,2.2257142857142873,-476163530.0
2022-04-06,145.48,146.09,144.97,145.83,85955748.0,AAPL,142.0285,148.9924,,142.0285,146.73044259966224,137.32655740033778,0.018365921787709683,-0.1500262283616013,61.34020618556702,-1.6491782852963297,-2.56374674411333,0.9145684588170004,2.3092857142857173,-390207782.0
2022-04-07,146.78,147.02,146.44,146.82,87115328.0,AAPL,142.15,148.6396,,142.15,147.22005242368752,137.0799475763125,0.006788726599465056,-0.14425598880923207,58.839670717365706,-1.2023219714090772,-2.29146178957248,1.0891398181634027,2.1992857142857156,-303092454.0
2022-04-08,145.16,145.47,145.07,145.16,97086898.0,AAPL,142.4155,148.3364,,142.4155,147.53432171885933,137.2966782811407,-0.011306361531126519,-0.15393133997785124,50.84882780921583,-0.9709408483189463,-2.027357601321773,1.0564167530028268,2.1007142857142873,-400179352.0
2022-04-11,146.54,147.08,146.02,146.15,53399680.0,AAPL,142.6875,147.9674,,142.6875,147.99923824259884,137.37576175740116,0.006820060622761082,-0.14816110042548192,57.54877014418998,-0.6996201296777258,-1.7618101069929637,1.062189977315238,2.0828571428571445,-346779672.0
2022-04-12,149.93,150.42,149.24,150.23,102164500.0,AAPL,143.2105,147.6924,,143.2105,149.31358110280053,137.10741889719947,0.027916524119055763,-0.12438071923995997,65.58900037160902,-0.15360395262632665,-1.4401688761196363,1.2865649234933096,2.3221428571428566,-244615172.0
2022-04-13,149.44,150.53,148.49,150.18,88270004.0,AAPL,143.814,147.4114,,143.814,150.17507703558323,137.45292296441676,-0.00033282300472592397,-0.12467214547997851,64.2884541618719,0.2719483678854999,-1.0977454273186091,1.369693795204109,2.4021428571428567,-332885176.0
2022-04-14,154.57,154.59,154.26,154.46,80139023.0,AAPL,144.5535,147.2992,,144.5535,152.19587569841886,136.91112430158117,0.028499134372086843,-0.09972605933438194,66.51079136690649,0.943683680333379,-0.6894596057882115,1.6331432861215904,2.5271428571428567,-252746153.0
2022-04-15,146.86,147.36,146.74,147.22,73944811.0,AAPL,144.799,147.0726,,144.799,152.45337033747072,137.1446296625293,-0.046872976822478374,-0.14192457888908272,54.65563109665978,0.8816679430166516,-0.3752340960272389,1.2569020390438905,2.9564285714285705,-326690964.0
2022-04-18,149.09,149.55,148.91,149.44,31042682.0,AAPL,145.034,146.8832,,145.034,152.96436111210673,137.10363888789325,0.015079472897704171,-0.12898525383225456,58.15782083684358,1.0001266338025232,-0.10016195006128648,1.1002885838638097,3.0885714285714294,-295648282.0
2022-04-19,149.99,150.17,149.26,149.72,63778108.0,AAPL,145.3905,146.7642,,145.3905,153.49734045144945,137.28365954855056,0.0018736616702355047,-0.12735326688815019,63.47142425158753,1.103874877195409,0.14064541539005262,0.9632294618053564,2.9407142857142867,-231870174.0
2022-04-20,148.94,148.97,148.68,148.96,80564533.0,AAPL,145.74650000000003,146.608,,145.74650000000003,153.82212485768747,137.67087514231258,-0.0050761421319796,-0.13178294573643357,68.06095979247732,1.111952562164788,0.33490684474499977,0.7770457174197883,2.7850000000000006,-312434707.0
2022-04-21,149.32,149.43,149.2,149.25,76817319.0,AAPL,146.07250000000002,146.4906,,146.07250000000002,154.16179604640047,137.98320395359957,0.001946831364124435,-0.13009267354432552,66.11627106983146,1.1287433117885257,0.493674138153705,0.6350691736348207,2.6521428571428567,-235617388.0
2022-04-22,143.27,144.72,143.12,143.96,70596687.0,AAPL,146.00650000000002,146.2828,,146.00650000000002,154.14441457833055,137.86858542166948,-0.03544388609715232,-0.16092556973829875,51.0032362459547,0.7070409838665057,0.5363475072962651,0.1706934765702406,2.692142857142857,-306214075.0
2022-04-25,143.24,143.92,142.38,143.43,113666267.0,AAPL,145.9745,146.0968,,145.9745,154.14942565554443,137.79957434445558,-0.0036815782161712107,-0.1640146878824965,50.36752956216046,0.32631077271543063,0.49434016038009826,-0.16802938766466763,2.760714285714286,-419880342.0
2022-04-26,144.02,145.36,143.69,144.4,103505216.0,AAPL,146.013,145.8276,,146.013,154.14859327244983,137.87740672755018,0.006762880847800412,-0.15836101882613463,47.58690516368544,0.10167814833536681,0.415807757971152,-0.3141296096357852,2.692142857142857,-316375126.0
2022-04-27,147.99,148.48,147.89,148.28,30589887.0,AAPL,146.3865,145.6358,,146.3865,154.1956775293052,138.57732247069484,0.02686980609418277,-0.1357463426006873,52.24477244772449,0.23404087113348737,0.3794543806036191,-0.1454135094701317,2.8985714285714272,-285785239.0
2022-04-28,147.01,147.09,146.88,146.94,32679338.0,AAPL,146.8425,145.4764,,146.8425,153.5300087801217,140.1549912198783,-0.00903695710817376,-0.1435565658331872,52.76397515527951,0.2281821397515671,0.3491999324332087,-0.12101779268164159,2.8735714285714278,-318464577.0
2022-04-29,144.66,145.08,144.65,144.85,81766928.0,AAPL,147.09099999999998,145.2284,,147.09099999999998,153.01493503642502,141.16706496357494,-0.01422349258200628,-0.15573818266596684,48.04804804804803,0.05426795260331119,0.2902135364672292,-0.235945583863918,2.8999999999999977,-400231505.0
2022-05-02,143.57,143.69,143.48,143.58,50601080.0,AAPL,147.103,145.023,,147.103,152.99583275638562,141.2101672436144,-0.008767690714532095,-0.16314040916244044,39.094785175467386,-0.1839185809470507,0.19538711298437322,-0.37930569393142394,2.692857142857142,-450832585.0
2022-05-03,146.35,146.72,145.52,145.99,113335226.0,AAPL,147.2425,144.8534,,147.2425,152.87253552386613,141.61246447613388,0.016785067558155786,-0.14909366439354144,43.62252663622527,-0.17618531143870086,0.12107262809975841,-0.29725793953845925,2.77142857142857,-337497359.0
2022-05-04,146.27,147.84,145.97,146.9,76656406.0,AAPL,147.296,144.81,,147.296,152.88973860481,141.70226139519,0.006233303650934996,-0.14378970682520198,37.17774762550879,-0.0955260796422408,0.07775288655135858,-0.1732789661935994,2.5899999999999994,-260840953.0
2022-05-05,145.46,145.58,145.31,145.54,71727750.0,AAPL,147.232,144.8098,,147.232,152.87771789290878,141.58628210709122,-0.009257998638529719,-0.15171650055370944,46.440677966101674,-0.13973293701377543,0.034255721838331775,-0.1739886588521072,2.1521428571428567,-332568703.0
2022-05-06,147.16,147.34,146.92,146.93,70335659.0,AAPL,147.32049999999998,144.8262,,147.32049999999998,152.88435884644392,141.75664115355605,0.009550638999587857,-0.14361485108119088,44.488361879666236,-0.06189235020212891,0.01502610743023964,-0.07691845763236854,2.114285714285714,-262233044.0
2022-05-09,146.45,147.75,146.3,147.23,72296372.0,AAPL,147.37449999999998,144.809,,147.37449999999998,152.91142475923846,141.8375752407615,0.0020417886068193614,-0.14186629364107917,44.5370776656428,0.023730814396202504,0.016767048823432214,0.00696376557277029,2.1528571428571417,-189936672.0
2022-05-10,149.36,149.93,149.12,149.84,32602694.0,AAPL,147.355,144.8338,,147.355,152.85218588293804,141.85781411706193,0.017727365346736468,-0.12665384391210555,51.78571428571427,0.2987491819373531,0.0731634754462164,0.2255857064911367,2.2714285714285722,-157333978.0
2022-05-11,148.01,148.02,147.97,147.99,35927403.0,AAPL,147.2455,144.827,,147.2455,152.5909022545691,141.90009774543088,-0.012346502936465553,-0.13743661479279567,47.595419847328266,0.36323651625664866,0.13117808360830285,0.2320584326483458,2.3714285714285728,-193261381.0
2022-05-12,145.79,148.38,144.33,147.17,53150798.0,AAPL,146.881,144.819,,146.881,151.01106384556167,142.75093615443834,-0.005540914926684404,-0.1422160051291017,57.386102162908365,0.3442082281449075,0.17378411251562378,0.1704241156292837,2.2228571428571433,-246412179.0
2022-05-13,146.46,146.89,146.12,146.17,34671009.0,AAPL,146.82850000000002,144.86860000000001,,146.82850000000002,150.96710528248408,142.68989471751595,-0.006794863083508851,-0.1480445299294747,56.17117117117113,0.24560534454576555,0.18814835892165213,0.057456985624113416,2.1849999999999983,-281083188.0
2022-05-16,142.47,142.57,142.2,142.36,28821549.0,AAPL,146.4745,144.8784,,146.4745,150.87544475503122,142.0735552449688,-0.026065540124512343,-0.1702512094188957,45.926517571885,-0.13837817217205384,0.12284305270291096,-0.2612212248749648,2.3307142857142833,-309904737.0
2022-05-17,143.17,143.17,143.16,143.17,84496620.0,AAPL,146.147,144.927,,146.147,150.5056772498564,141.78832275014358,0.0056898005057599566,-0.16553010433059367,38.370505234410516,-0.3730276149318854,0.023668919175951694,-0.3966965341078371,2.097142857142854,-225408117.0
2022-05-18,143.15,144.33,142.15,143.88,98686659.0,AAPL,145.89299999999997,144.9354,,145.89299999999997,150.15240000716616,141.63359999283378,0.004959139484528974,-0.16139185172232873,42.83036551077787,-0.49598056735132445,-0.08026097812950354,-0.4157195892218209,2.15285714285714,-126721458.0
2022-05-19,143.33,144.92,142.42,143.94,39485901.0,AAPL,145.6275,144.9264,,145.6275,149.66187270934276,141.59312729065724,0.0004170141784820558,-0.1610421402343064,47.643707923355784,-0.5818727030947741,-0.18058332312255765,-0.4012893799722165,2.1678571428571405,-87235557.0
2022-05-20,143.66,143.79,143.24,143.37,77145933.0,AAPL,145.598,144.9968,,145.598,149.69190098355503,141.504099016445,-0.0039599833263859185,-0.16436439937051894,49.435787211176766,-0.6880061689553827,-0.28206789228912266,-0.40593827666626003,2.1199999999999966,-164381490.0
2022-05-23,139.81,139.9,139.71,139.76,54157583.0,AAPL,145.4145,144.9778,,145.4145,150.18984666694143,140.63915333305857,-0.02517960521727014,-0.18540537389986567,34.27561837455826,-1.0512958511087902,-0.4359134840530562,-0.615382367055734,2.1571428571428544,-218539073.0
2022-05-24,138.57,139.41,138.45,138.75,35589702.0,AAPL,145.132,144.9574,,145.132,150.75355475778113,139.51044524221888,-0.007226674298797864,-0.19129218394824232,29.532898041185305,-1.4045137405325931,-0.6296335353489637,-0.7748802051836294,2.1171428571428543,-254128775.0
2022-05-25,138.36,138.55,137.57,137.93,36091794.0,AAPL,144.6145,144.9538,,144.6145,150.88408732797882,138.34491267202117,-0.005909909909909916,-0.19607157428454824,30.356220960247825,-1.7306586540066746,-0.849838559080506,-0.8808200949261686,2.08785714285714,-290220569.0
2022-05-26,134.95,137.21,134.83,135.98,77704449.0,AAPL,144.0665,144.88,,144.0665,151.3191184745123,136.8138815254877,-0.014137606032045391,-0.2074371976452758,22.528850978424416,-2.122018245429331,-1.104274496350271,-1.0177437490790597,2.1807142857142816,-367925018.0
2022-05-27,135.37,135.9,134.86,135.63,68604169.0,AAPL,143.6055,144.74640000000002,,143.6055,151.76396341311604,135.44703658688397,-0.002573907927636343,-0.20947718132540627,20.970970970970967,-2.4323766917527223,-1.3698949354307612,-1.062481756321961,2.157142857142852,-436529187.0
2022-05-30,136.65,136.81,136.48,136.66,49092273.0,AAPL,143.25949999999997,144.5848,,143.25949999999997,151.98945442201853,134.52954557798142,0.007594190075941976,-0.20347380078102195,14.184782608695585,-2.565650383980426,-1.6090460251406942,-0.9566043588397317,2.048571428571423,-387436914.0
